ts_code,official_name,title,std_title,category,city,salary,salary_k,degree,degree_level,experience,exp_level,low_barrier,senior_barrier,n_ai,has_ai,ai_skills,n_digital,has_digital,hard_skills_digital,n_human,has_human,soft_skills_human,n_repeat,has_repeat,repeat_hits,n_creative,has_creative,creative_hits,n_rule,has_rule,rule_hits
002670.SZ,国盛证券股份有限公司,客户经理,客户经理,客户营销与销售,唐山,5-10K,7.5,大专,2,1-3年,2.0,1,0,0,0,,0,0,,0,0,,1,1,日常,0,0,,1,1,合规
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,宜春,4-8K,6.0,大专,2,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,宜春,4-8K,6.0,大专,2,经验不限,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,营业部网点筹建负责人,营业部网点筹建负责人,客户营销与销售,佛山,10-12K,11.0,本科,3,3-5年,3.0,0,0,0,0,,0,0,,7,1,沟通|表达|领导|协调|培训|拓展|推动,2,1,定期|跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,九江,3-5K,4.0,大专,2,在校/应届,1.0,1,0,0,0,,0,0,,1,1,人脉,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,高净值客户管理师,高净值客户管理师,客户营销与销售,成都,8-12K,10.0,本科,3,经验不限,1.0,1,0,0,0,,0,0,,3,1,沟通|人际|责任心,1,1,定期,0,0,,3,1,标准|法规|规定
002670.SZ,国盛证券股份有限公司,证券,证券,其他运营支持,九江,4-5K,4.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,赣州,2-7K,4.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,嘉兴,3-6K,4.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,4,1,沟通|协调|团队管理|服务意识,0,0,,0,0,,1,1,标准
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,湖州,4-5K,4.5,大专,2,1年以内,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,赣州,5-10K,7.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,3,1,沟通|协调|服务意识,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,证券客户经理,客户经理,客户营销与销售,佛山,4-9K,6.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,5,1,沟通|领导|客户关系|培训|关系维护,0,0,,1,1,个性化,1,1,制度
002670.SZ,国盛证券股份有限公司,证券投资顾问,投资顾问,财富管理与投资顾问,佛山,10-11K,10.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,2,1,培训|拓展,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,营销经理,营销经理,客户营销与销售,上饶,2-5K,3.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,赣州,2-5K,3.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,1,1,拓展,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,宁波,3-8K,5.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,营业部总经理,营业部总经理,客户营销与销售,宁波,12-24K,18.0,本科,3,3-5年,3.0,0,0,0,0,,0,0,,2,1,决策|团队管理,1,1,记录,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,深圳分公司理财规划师(000743),深圳分公司理财规划师,投资研究与投行,深圳,10-15K,12.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,4,1,沟通|协调|抗压|战略,0,0,,1,1,研究,2,1,制度|标准
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,宜春,5-10K,7.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,机构部主管,机构部主管,其他运营支持,苏州,8-16K,12.0,本科,3,3-5年,3.0,0,0,0,0,,0,0,,3,1,统筹|培训|创新,0,0,,1,1,创新,0,0,
002670.SZ,国盛证券股份有限公司,营销经理,营销经理,客户营销与销售,南昌,3-8K,5.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,3,1,客户关系|客户维护|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,宜春,2-5K,3.5,大专,2,1-3年,2.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,九江,3-5K,4.0,本科,3,1年以内,1.0,1,0,0,0,,0,0,,1,1,拓展,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,证券客户经理,客户经理,客户营销与销售,湖州,4-8K,6.0,大专,2,经验不限,1.0,1,0,0,0,,0,0,,0,0,,1,1,定期,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,吉安分公司市场总监(000904),吉安分公司市场总监,其他运营支持,吉安,50-80K,65.0,本科,3,1-3年,2.0,0,0,0,0,,0,0,,6,1,沟通|协调|拓展|抗压|战略|推动,0,0,,1,1,研究,2,1,制度|标准
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,上饶,2-5K,3.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,1,1,拓展,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,吉安,3-5K,4.0,本科,3,3-5年,3.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,市场营销,市场营销,客户营销与销售,九江,3-6K,4.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,财富经理,财富经理,财富管理与投资顾问,抚州,3-6K,4.5,大专,2,1年以内,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,财富经理,财富经理,财富管理与投资顾问,抚州,5-10K,7.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,九江,3-6K,4.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,证券投资顾问,投资顾问,财富管理与投资顾问,佛山,7-12K,9.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,1,1,培训,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,上饶,2-6K,4.0,本科,3,1年以内,1.0,1,0,0,0,,0,0,,1,1,拓展,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,证券经纪人,证券经纪人,客户营销与销售,抚州,3-6K,4.5,大专,2,1年以内,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,宜春,2-5K,3.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,宜春,2-7K,4.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,投资顾问,投资顾问,财富管理与投资顾问,宜宾,12-20K,16.0,本科,3,1-3年,2.0,0,0,0,0,,0,0,,2,1,沟通|责任心,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,营业部副总经理,营业部副总经理,客户营销与销售,长春,7-8K,7.5,本科,3,5-10年,4.0,0,1,0,0,,0,0,,2,1,创新|战略,0,0,,1,1,创新,1,1,依据
002670.SZ,国盛证券股份有限公司,证券经纪人,证券经纪人,客户营销与销售,景德镇,7-12K,9.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,证券理财经理,证券理财经理,财富管理与投资顾问,上饶,4-6K,5.0,大专,2,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,上饶,3-6K,4.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,1,1,拓展,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理/团队经理,理财经理/团队经理,财富管理与投资顾问,鹰潭,3-6K,4.5,大专,2,1年以内,1.0,1,0,0,0,,0,0,,3,1,客户关系|团队管理|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,赣州,2-5K,3.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,1,1,拓展,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,财富经理,财富经理,财富管理与投资顾问,抚州,4-9K,6.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,项目经理,项目经理,产品与需求管理,南京,6-11K,8.5,本科,3,3-5年,3.0,0,0,0,0,,0,0,,0,0,,1,1,记录,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理/团队经理,理财经理/团队经理,财富管理与投资顾问,赣州,3-5K,4.0,大专,2,经验不限,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,上饶,2-5K,3.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,1,1,拓展,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,赣州,5-10K,7.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,2,1,沟通|培训,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,客户经理岗,客户经理,客户营销与销售,九江,3-8K,5.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,抚州,2-5K,3.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,证券,证券,其他运营支持,赣州,3-5K,4.0,大专,2,1年以内,1.0,1,0,0,0,,0,0,,1,1,拓展,1,1,日常,0,0,,1,1,合规
002670.SZ,国盛证券股份有限公司,证券经纪人,证券经纪人,客户营销与销售,宜春,3-6K,4.5,高中,1,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,财富经理,财富经理,财富管理与投资顾问,抚州,5-10K,7.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,宜春,3-5K,4.0,大专,2,1年以内,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,景德镇,4-6K,5.0,大专,2,1-3年,2.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财顾问,理财经理,财富管理与投资顾问,宜宾,6-10K,8.0,大专,2,1-3年,2.0,1,0,0,0,,0,0,,0,0,,1,1,记录,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,景德镇,3-6K,4.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,上饶,2-4K,3.0,大专,2,1年以内,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,证券理财经理,证券理财经理,财富管理与投资顾问,赣州,2-5K,3.5,大专,2,1年以内,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理/团队经理,理财经理/团队经理,财富管理与投资顾问,鹰潭,3-4K,3.5,本科,3,1年以内,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,证券,证券,财富管理与投资顾问,吉安,3-8K,5.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,宁波桑田路证券营业部电脑经理(000834),宁波桑田路证券营业部电脑经理,客户营销与销售,宁波,6-9K,7.5,本科,3,1-3年,2.0,0,0,1,1,ai,0,0,,5,1,沟通|协调|责任心|抗压|组织能力,1,1,记录,1,1,研究,4,1,制度|流程|规范|合规
002670.SZ,国盛证券股份有限公司,财富经理,财富经理,财富管理与投资顾问,抚州,5-10K,7.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,3,1,客户关系|客户维护|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理/团队经理,理财经理/团队经理,财富管理与投资顾问,鹰潭,2-4K,3.0,大专,2,经验不限,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,理财经理/投资顾问,理财经理/投资顾问,财富管理与投资顾问,绍兴,5-10K,7.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,2,1,表达|拓展,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,证券基金经理,证券基金经理,投资研究与投行,佛山,7-12K,9.5,本科,3,经验不限,1.0,1,0,0,0,,1,1,数据分析,4,1,决策|汇报|责任心|抗压,1,1,定期,1,1,研究,1,1,流程
002670.SZ,国盛证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,台州,5-10K,7.5,本科,3,在校/应届,1.0,1,0,0,0,,0,0,,1,1,人际,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,营销经理,营销经理,客户营销与销售,上饶,4-8K,6.0,大专,2,1年以内,1.0,1,0,0,0,,0,0,,2,1,客户关系|拓展,1,1,跟进,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,产品经理,产品经理,产品与需求管理,昆明,8-9K,8.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,1,1,培训,1,1,整理,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,证券投资顾问,投资顾问,财富管理与投资顾问,佛山,7-12K,9.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,2,1,培训|拓展,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,证券,证券,其他运营支持,台州,6-7K,6.5,大专,2,1年以内,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
002670.SZ,国盛证券股份有限公司,资深投资顾问,投资顾问,财富管理与投资顾问,昆明,15-30K,22.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,1,1,研究,0,0,
